,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
94,95,Wash State,--,0-0,0-0,0-0,66,115,99,2010,11
95,96,LA Lafayette,--,0-0,0-0,0-0,79,113,96,2010,11
96,97,TX El Paso,--,0-0,0-0,0-0,82,119,98,2010,11
97,98,Marshall,--,0-0,0-0,0-0,82,120,102,2010,11
98,99,San Jose St,--,0-0,0-0,0-0,80,115,100,2010,11
99,100,Middle Tenn,--,0-0,0-0,0-0,64,115,97,2010,11
100,101,Buffalo,--,0-0,0-0,0-0,69,109,101,2010,11
101,102,LA Monroe,--,0-0,0-0,0-0,58,111,104,2010,11
102,103,Kansas,--,0-0,0-0,0-0,41,117,103,2010,11
103,104,Wake Forest,--,0-0,0-0,0-0,10,107,105,2010,11
104,105,Akron,--,0-0,0-0,0-0,70,108,106,2010,11
105,106,E Michigan,--,0-0,0-0,0-0,85,119,108,2010,11
106,107,N Mex State,--,0-0,0-0,0-0,60,118,110,2010,11
107,108,Memphis,--,0-0,0-0,0-0,87,114,109,2010,11
108,109,UNLV,--,0-0,0-0,0-0,82,109,107,2010,11
109,110,New Mexico,--,0-0,0-0,0-0,90,116,111,2010,11
110,111,Michigan St,0.0,0-0,0-0,0-0,8,113,20,2010,11
111,112,Iowa State,-3.0,0-0,0-1,0-0,7,118,113,2010,11
112,113,Baylor,-4.2,0-0,0-1,0-0,49,116,114,2010,11
113,114,Rutgers,-4.3,0-0,0-0,0-0,47,114,112,2010,11
114,115,Army,-6.0,0-0,0-0,0-0,71,117,116,2010,11
115,116,Fla Atlantic,-6.2,0-0,0-0,0-0,96,118,115,2010,11
116,117,Rice,-13.6,0-0,0-1,0-0,100,118,117,2010,11
117,118,LA Tech,-13.8,0-0,0-0,0-0,78,119,118,2010,11
118,119,Notre Dame,-15.3,0-0,0-1,0-0,21,119,119,2010,11
119,120,Colorado St,-25.8,0-0,0-1,0-0,90,120,120,2010,11
