,Rank,Team,Rating,Hi,Low,Last,Season,Week
72,73,Florida Intl,-5.8,59,96,67,2010,14
73,74,Minnesota,-6.0,8,99,84,2010,14
74,75,Arkansas St,-6.6,5,101,78,2010,14
75,76,Toledo,-6.8,72,120,80,2010,14
76,77,Virginia,-6.8,47,98,75,2010,14
77,78,UCLA,-7.2,13,109,81,2010,14
78,79,Mississippi,-7.2,44,113,74,2010,14
79,80,Ohio,-7.6,61,116,64,2010,14
80,81,Marshall,-9.1,81,119,92,2010,14
81,82,North Texas,-9.2,82,113,96,2010,14
82,83,Northwestern,-9.3,42,86,73,2010,14
83,84,Cincinnati,-9.8,27,90,72,2010,14
84,85,Kansas,-10.4,75,117,91,2010,14
85,86,Army,-10.5,63,115,83,2010,14
86,87,S Methodist,-11.0,38,88,87,2010,14
87,88,Wyoming,-11.0,58,110,85,2010,14
88,89,Central Mich,-11.1,30,112,93,2010,14
89,90,Miami (OH),-11.3,57,106,89,2010,14
90,91,Purdue,-11.9,76,119,94,2010,14
91,92,TX El Paso,-11.9,86,117,88,2010,14
92,93,Middle Tenn,-12.2,85,114,102,2010,14
93,94,Idaho ,-14.1,6,111,97,2010,14
94,95,Rutgers,-14.2,59,108,82,2010,14
95,96,Rice,-14.6,68,111,90,2010,14
96,97,Indiana,-14.7,51,120,104,2010,14
97,98,LA Monroe,-15.4,9,116,105,2010,14
98,99,UAB,-16.3,73,115,86,2010,14
99,100,Wake Forest,-16.5,10,110,110,2010,14
100,101,Kent State,-16.6,74,111,100,2010,14
101,102,LA Lafayette,-18.6,30,116,116,2010,14
102,103,UNLV,-19.2,57,117,112,2010,14
103,104,Fla Atlantic,-19.3,33,116,103,2010,14
104,105,Troy,-19.4,52,108,108,2010,14
105,106,E Carolina,-19.5,55,110,95,2010,14
106,107,Ball State,-19.7,100,117,107,2010,14
107,108,Utah State,-21.2,1,109,109,2010,14
108,109,Vanderbilt,-21.8,48,110,99,2010,14
109,110,W Kentucky,-22.1,7,113,98,2010,14
110,111,San Jose St,-22.3,2,115,113,2010,14
111,112,New Mexico,-24.9,95,120,111,2010,14
112,113,Bowling Grn,-25.3,68,114,101,2010,14
113,114,Tulane,-25.7,91,120,106,2010,14
114,115,N Mex State,-26.5,59,120,115,2010,14
115,116,Colorado St,-27.8,83,118,117,2010,14
116,117,Akron,-29.2,99,120,119,2010,14
117,118,Memphis,-29.7,66,120,118,2010,14
118,119,Buffalo,-31.2,74,120,120,2010,14
119,120,E Michigan,-34.3,91,120,114,2010,14
