,Rank,Team,2010,Last 3,Last 1,Home,Away,2009,Season,Week
0,,Oregon St,0.0,0.0,0.0,0.0,0.0,0.9,2010,6
1,,Akron,0.5,0.7,2.0,1.0,0.0,2.2,2010,6
2,,Iowa,0.5,0.7,1.0,0.3,1.0,2.2,2010,6
3,,Maryland,0.5,0.0,0.0,0.0,1.0,2.0,2010,6
4,,Army,0.6,0.0,0.0,0.7,0.5,1.4,2010,6
5,,Indiana,0.7,0.7,1.0,0.5,1.0,1.7,2010,6
6,,Kansas St,0.7,0.7,1.0,0.5,1.0,1.5,2010,6
7,,Michigan,0.8,1.0,1.0,1.0,0.5,2.5,2010,6
8,,VA Tech,0.8,1.0,1.0,1.0,0.7,1.2,2010,6
9,,Oklahoma,0.8,0.3,0.0,1.0,0.5,2.0,2010,6
10,,Wisconsin,1.0,0.7,0.0,1.0,1.0,1.8,2010,6
11,,S Mississippi,1.0,0.7,0.0,0.5,1.5,1.3,2010,6
12,,TX Christian,1.0,0.7,0.0,0.0,1.3,1.8,2010,6
13,,Tennessee,1.0,1.0,0.0,1.3,0.0,1.6,2010,6
14,,Minnesota,1.0,1.3,1.0,1.3,0.0,2.3,2010,6
15,,Baylor,1.0,0.7,0.0,1.0,1.0,2.0,2010,6
16,,Ohio State,1.0,1.7,2.0,0.8,2.0,1.4,2010,6
17,,TX El Paso,1.0,1.0,2.0,0.5,1.5,1.8,2010,6
18,,UNLV,1.0,1.3,2.0,0.7,1.5,1.7,2010,6
19,,San Diego St,1.0,1.0,2.0,2.0,0.5,2.1,2010,6
20,,Kentucky,1.0,1.7,3.0,0.0,1.7,1.7,2010,6
21,,GA Tech,1.0,1.0,0.0,2.0,0.7,1.2,2010,6
22,,San Jose St,1.0,1.0,0.0,--,1.0,2.2,2010,6
23,,Washington,1.0,1.3,1.0,1.5,0.5,1.6,2010,6
24,,W Kentucky,1.0,1.0,1.0,0.0,1.3,2.2,2010,6
25,,Boise State,1.0,0.7,0.0,1.0,1.0,1.0,2010,6
26,,Alabama,1.2,1.3,0.0,0.7,2.0,0.9,2010,6
27,,Air Force,1.3,1.3,2.0,1.5,1.0,1.0,2010,6
28,,LA Lafayette,1.3,0.7,0.0,1.0,1.5,1.9,2010,6
29,,N Mex State,1.3,1.3,3.0,2.0,0.5,2.3,2010,6
30,,Vanderbilt,1.3,1.3,3.0,1.0,1.5,1.4,2010,6
31,,N Illinois,1.3,0.7,1.0,--,1.3,1.3,2010,6
32,,Utah State,1.3,0.7,1.0,0.5,2.0,1.1,2010,6
33,,Nevada,1.3,1.7,3.0,0.0,2.5,1.6,2010,6
34,,Kansas,1.3,1.3,4.0,0.5,2.0,2.0,2010,6
35,,Fresno St,1.3,1.3,1.0,1.0,1.5,1.9,2010,6
36,,BYU,1.4,1.3,2.0,0.0,2.3,1.8,2010,6
37,,Georgia,1.4,1.7,2.0,1.0,1.7,2.3,2010,6
38,,Virginia,1.5,1.5,2.0,2.0,1.0,1.2,2010,6
39,,Wake Forest,1.5,1.3,0.0,1.0,2.0,1.6,2010,6
40,,Stanford,1.5,2.0,3.0,0.0,2.0,1.3,2010,6
