,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Boise State,30.5,1,57,1,2010,8
1,2,Oregon,26.2,1,21,2,2010,8
2,3,TX Christian,24.3,1,96,3,2010,8
3,4,Stanford,24.2,1,54,4,2010,8
4,5,Oklahoma,23.3,4,68,20,2010,8
5,6,Utah,21.3,1,70,7,2010,8
6,7,Alabama,20.5,2,27,5,2010,8
7,8,Florida St,19.3,6,47,9,2010,8
8,9,Missouri,18.5,7,43,19,2010,8
9,10,VA Tech,18.3,8,76,27,2010,8
10,11,Auburn,18.3,3,35,15,2010,8
11,12,Nebraska,16.7,4,36,8,2010,8
12,13,Ohio State,16.5,1,46,6,2010,8
13,14,Iowa,16.2,10,71,17,2010,8
14,15,USC,16.1,4,89,30,2010,8
15,16,Oklahoma St,13.9,4,62,16,2010,8
16,17,Michigan St,13.2,17,68,26,2010,8
17,18,Wisconsin,12.8,2,55,39,2010,8
18,19,N Carolina,12.3,19,70,35,2010,8
19,20,Miss State,12.2,8,59,25,2010,8
20,21,Georgia,11.8,2,40,38,2010,8
21,22,Florida,11.4,7,34,13,2010,8
22,23,S Carolina,11.3,2,31,18,2010,8
23,24,NC State,10.6,16,50,21,2010,8
24,25,Miami (FL),10.5,3,52,24,2010,8
25,26,LSU,10.4,8,41,11,2010,8
26,27,Cincinnati,10.3,27,90,44,2010,8
27,28,Arkansas,10.2,7,31,22,2010,8
28,29,California,10.0,3,99,10,2010,8
29,30,Nevada,9.1,11,112,12,2010,8
30,31,Hawaii,8.8,10,113,36,2010,8
31,32,Oregon St,8.6,20,58,23,2010,8
32,33,Arizona,8.3,2,80,14,2010,8
33,34,Clemson,8.0,28,48,42,2010,8
34,35,W Virginia,7.9,15,62,29,2010,8
35,36,N Illinois,7.7,7,118,51,2010,8
36,37,Texas,7.7,18,79,47,2010,8
37,38,Arizona St,7.4,15,59,31,2010,8
38,39,Notre Dame,6.8,16,63,46,2010,8
39,40,Central FL,6.8,22,105,41,2010,8
40,41,San Diego St,6.7,8,71,32,2010,8
41,42,Baylor,5.5,27,93,28,2010,8
42,43,Air Force,5.5,3,54,34,2010,8
43,44,GA Tech,4.3,24,65,52,2010,8
44,45,Connecticut,3.9,24,94,40,2010,8
45,46,Texas A&M,3.9,11,46,33,2010,8
46,47,Illinois,3.7,22,74,37,2010,8
47,48,Louisville,3.3,25,95,45,2010,8
48,49,Pittsburgh,3.0,9,75,57,2010,8
49,50,Kansas St,2.9,18,86,72,2010,8
50,51,Kentucky,1.3,22,62,49,2010,8
51,52,UCLA,1.0,13,109,50,2010,8
52,53,Washington,0.9,6,86,60,2010,8
53,54,Troy,0.8,52,108,53,2010,8
54,55,Mississippi,0.8,44,113,76,2010,8
55,56,Tulsa,-0.5,27,88,67,2010,8
56,57,Michigan,-0.5,10,90,48,2010,8
57,58,S Mississippi,-1.0,34,116,65,2010,8
58,59,Navy,-2.1,29,89,71,2010,8
59,60,Texas Tech,-2.3,25,73,54,2010,8
60,61,S Methodist,-2.4,38,88,62,2010,8
61,62,E Carolina,-2.4,55,110,79,2010,8
62,63,Army,-2.4,63,115,63,2010,8
63,64,Maryland,-2.8,20,82,55,2010,8
64,65,Idaho ,-3.0,6,111,43,2010,8
65,66,Temple,-3.2,50,118,58,2010,8
66,67,Northwestern,-3.5,42,86,70,2010,8
67,68,Colorado,-4.0,33,101,66,2010,8
68,69,Penn State,-4.1,15,70,69,2010,8
69,70,S Florida,-4.3,4,70,59,2010,8
70,71,Vanderbilt,-4.5,48,110,56,2010,8
71,72,Toledo,-5.0,72,120,73,2010,8
72,73,Rutgers,-5.2,59,108,78,2010,8
73,74,Virginia,-5.2,47,98,64,2010,8
74,75,Tennessee,-5.4,14,77,77,2010,8
75,76,Ohio,-5.6,61,116,82,2010,8
76,77,LA Tech,-6.0,45,108,90,2010,8
77,78,Houston,-7.1,22,80,68,2010,8
78,79,Boston Col,-7.4,42,91,91,2010,8
79,80,Florida Intl,-7.4,59,96,87,2010,8
80,81,Indiana,-7.6,51,120,74,2010,8
81,82,Arkansas St,-8.1,5,101,86,2010,8
82,83,BYU,-8.2,16,89,83,2010,8
83,84,Colorado St,-8.3,83,118,105,2010,8
84,85,Syracuse,-8.5,17,85,61,2010,8
85,86,Minnesota,-8.9,8,99,93,2010,8
86,87,Fresno St,-9.2,13,93,75,2010,8
87,88,Purdue,-10.0,76,119,85,2010,8
88,89,Central Mich,-10.5,30,112,80,2010,8
89,90,UAB,-10.6,73,115,96,2010,8
90,91,Miami (OH),-10.6,57,106,106,2010,8
91,92,TX El Paso,-10.7,86,117,89,2010,8
92,93,Wash State,-11.5,48,120,99,2010,8
93,94,W Michigan,-11.6,49,113,84,2010,8
94,95,Wyoming,-11.9,58,110,92,2010,8
95,96,Iowa State,-12.0,5,96,81,2010,8
96,97,Wake Forest,-12.7,10,110,88,2010,8
97,98,Utah State,-15.7,1,109,101,2010,8
98,99,Fla Atlantic,-15.7,33,116,100,2010,8
99,100,Marshall,-15.8,81,119,97,2010,8
100,101,LA Lafayette,-16.2,30,116,114,2010,8
101,102,Duke,-16.2,62,110,103,2010,8
102,103,Kent State,-16.9,74,111,98,2010,8
103,104,Tulane,-17.2,91,120,102,2010,8
104,105,Bowling Grn,-17.6,68,114,108,2010,8
105,106,Rice,-17.8,68,111,111,2010,8
106,107,Buffalo,-18.0,74,120,95,2010,8
107,108,Middle Tenn,-18.6,85,114,107,2010,8
108,109,W Kentucky,-20.5,7,113,109,2010,8
109,110,LA Monroe,-20.5,9,116,115,2010,8
110,111,UNLV,-21.0,57,117,94,2010,8
111,112,Ball State,-21.6,100,117,113,2010,8
112,113,North Texas,-22.0,82,113,110,2010,8
113,114,Kansas,-22.3,75,117,104,2010,8
114,115,San Jose St,-25.5,2,115,112,2010,8
115,116,Akron,-28.2,99,120,116,2010,8
116,117,Memphis,-29.6,66,120,117,2010,8
117,118,E Michigan,-32.4,91,120,118,2010,8
118,119,N Mex State,-34.0,59,120,119,2010,8
119,120,New Mexico,-35.0,95,120,120,2010,8
